date,ticker,open,high,low,close,volume,market_cap,pe_ratio,sector
2036-08-25,AAPL,106.41,108.64,105.28,107.51,3506484.0,306866987128675.4,23.43,Technology
2036-08-26,AAPL,110.9,112.06,110.05,110.76,5862160.0,103627428946435.69,53.35,Technology
2036-08-29,AAPL,113.83,115.83,110.45,114.45,3063863.0,31492557289331.66,21.62,Consumer
2036-08-30,AAPL,113.91,115.31,113.34,114.71,12300632.0,129433847637130.12,26.87,Semiconductors
2036-09-04,AAPL,115.83,116.47,114.71,116.19,2877663.0,260134355062141.03,32.86,Consumer
2036-09-05,AAPL,119.45,123.74,118.15,120.26,4198143.0,260134355062141.03,24.51,Technology
2036-09-07,AAPL,118.06,119.07,115.25,118.47,1652922.0,282948024150636.9,24.51,Semiconductors
2036-09-10,AAPL,120.9,124.22,119.99,120.36,3164309.0,95740922062129.6,24.51,Semiconductors
2036-09-11,AAPL,120.6,122.07,118.63,120.03,5444987.0,14137174826412.94,14.17,Semiconductors
2036-09-12,AAPL,120.8,122.49,119.26,121.95,2380898.0,158933880273337.66,30.43,Consumer
2036-09-13,AAPL,121.35,124.55,121.17,121.9,4130331.0,886071729501.02,54.22,Consumer
2036-09-15,AAPL,120.75,123.24,117.26,122.09,4552157.0,262698331434721.4,57.72,Consumer
2036-09-16,AAPL,121.67,125.74,120.03,122.89,11411729.0,321636046605582.25,40.09,Technology
2036-09-17,AAPL,123.24,124.87,122.74,124.13,3594568.0,92094350164759.56,57.45,Semiconductors
2036-09-18,AAPL,124.6,128.37,123.64,125.64,1880634.0,45152752953767.82,14.83,Technology
2036-09-19,AAPL,124.62,125.86,122.45,122.83,5594927.0,311680549894640.06,12.71,Semiconductors
2036-09-20,AAPL,124.46,127.16,121.11,124.7,2929210.0,169304216145526.3,35.39,Semiconductors
2036-09-27,AAPL,130.81,132.28,127.05,130.8,3895916.0,67346929620118.3,43.53,Technology
2036-09-29,AAPL,128.36,132.03,124.72,126.59,1651781.0,137518929724585.4,38.06,Semiconductors
2036-10-01,AAPL,132.77,134.34,129.84,132.68,1306613.0,122370698876534.16,42.27,Consumer
2036-10-02,AAPL,128.57,132.0,126.42,128.64,2687548.0,256160635909530.16,56.45,Technology
2036-10-05,AAPL,132.34,135.34,130.85,133.16,4158043.0,205471716242452.1,33.79,Technology
2036-10-06,AAPL,130.45,131.85,128.13,131.5,4029349.0,313494045745347.1,28.48,Consumer
2036-10-07,AAPL,127.24,131.63,125.81,128.42,3449067.0,321260524307891.25,40.28,Semiconductors
2036-10-08,AAPL,127.1,129.78,125.58,127.8,1400981.0,168614853982830.9,26.24,Semiconductors
2036-10-10,AAPL,120.34,122.45,119.6,120.86,19354534.0,257759408652345.3,55.73,Semiconductors
2036-10-12,AAPL,119.69,124.66,116.84,121.65,4422104.0,327678470500797.6,55.73,Semiconductors
2036-10-13,AAPL,123.86,126.14,121.88,123.3,3904244.0,284060906032330.25,51.53,Consumer
2036-10-15,AAPL,121.93,123.66,117.81,120.04,3250338.0,33620129741331.39,28.84,Consumer
2036-10-16,AAPL,121.65,122.79,118.52,119.42,4349203.0,129300905480513.88,34.02,Consumer
2036-10-17,AAPL,121.02,124.69,119.31,122.65,1380454.0,341121179107376.3,48.65,Semiconductors
2036-10-19,AAPL,121.43,123.67,119.88,121.8,4974926.0,172670472791138.9,42.43,Semiconductors
2036-10-20,AAPL,122.26,122.81,117.89,120.67,8264842.0,75303834379980.8,59.25,Technology
2036-10-21,AAPL,125.23,126.17,122.45,124.6,978254.0,177353902465897.38,57.7,Consumer
2036-10-22,AAPL,125.98,127.51,124.01,124.89,3490832.0,159173931869070.6,14.99,Technology
2036-10-24,AAPL,125.59,126.65,122.12,125.54,2532349.0,188795045922809.3,26.38,Semiconductors
2036-10-25,AAPL,120.05,123.01,117.79,119.52,11718460.0,188795045922809.3,55.09,Consumer
2036-10-28,AAPL,118.24,121.91,116.03,118.49,1517800.0,138831153736547.16,23.33,Technology
2036-10-29,AAPL,120.05,120.29,118.84,119.64,927037.0,334032883426644.9,23.33,Consumer
2036-10-30,AAPL,116.35,119.88,113.98,117.15,1739940.0,119107041529067.16,32.56,Semiconductors
2036-11-01,AAPL,114.73,115.85,113.55,114.52,34590485.0,63587256668443.34,39.69,Technology
2036-11-02,AAPL,117.63,119.27,114.67,117.79,2121493.0,163786014149725.0,30.8,Technology
2036-11-04,AAPL,120.77,124.35,120.45,120.85,7796575.0,57396354617666.62,22.35,Semiconductors
2036-11-05,AAPL,122.08,124.81,118.87,121.11,8412425.0,327380592812117.06,26.28,Technology
2036-11-07,AAPL,127.11,130.8,123.99,127.08,7734661.0,276601299529613.7,19.18,Semiconductors
2036-11-08,AAPL,129.23,131.42,125.79,129.09,4933198.0,85218408422012.1,20.09,Consumer
2036-11-09,AAPL,128.8,129.82,125.03,126.64,717938.0,85218408422012.1,24.87,Semiconductors
2036-11-11,AAPL,120.78,125.04,119.01,121.68,3879465.0,340960741609734.0,23.11,Technology
2036-11-13,AAPL,114.92,116.5,112.6,115.06,1428429.0,126782471320979.88,13.51,Technology
2036-11-15,AAPL,116.99,118.31,114.16,116.28,1644049.0,258335993573963.8,13.51,Consumer
2036-11-16,AAPL,118.34,118.56,116.47,117.97,4515984.0,258335993573963.8,11.7,Consumer
2036-11-17,AAPL,121.87,125.86,118.84,123.55,8125201.0,265043339521541.28,34.96,Semiconductors
2036-11-18,AAPL,124.38,128.22,123.03,125.26,2955810.0,2159399965196.6,49.37,Semiconductors
2036-11-19,AAPL,126.54,127.95,122.66,125.25,4258885.0,276968990035304.0,57.1,Consumer
2036-11-22,AAPL,123.64,124.27,119.76,123.39,31170655.0,17310428764813.46,57.1,Consumer
2036-11-23,AAPL,118.01,119.99,117.2,118.58,6961619.0,92280201268636.8,28.36,Semiconductors
2036-11-24,AAPL,118.47,120.21,114.39,117.77,3771856.0,59343999732922.77,15.1,Consumer
2036-11-26,AAPL,119.75,122.03,116.7,119.7,3169744.0,91293599660773.77,55.29,Consumer
2036-11-27,AAPL,118.29,118.72,116.31,118.6,1589323.0,141639568336554.6,53.28,Consumer
2036-11-28,AAPL,120.08,121.39,117.24,118.45,5479602.0,330183691334776.9,43.35,Consumer
2036-11-29,AAPL,121.61,121.81,118.61,121.36,8536695.0,347160055323546.7,24.43,Technology
2036-11-30,AAPL,121.1,123.44,117.49,120.26,14055965.0,20843242228254.58,47.83,Technology
2036-12-01,AAPL,120.63,122.11,118.91,121.27,2420154.0,222059695686428.88,13.71,Consumer
2036-12-02,AAPL,118.18,119.26,117.68,118.8,13963673.0,163221542505357.25,16.9,Semiconductors
2036-12-03,AAPL,121.62,121.95,119.41,119.82,1277683.0,120156527816830.62,19.67,Technology
2036-12-04,AAPL,121.47,121.66,118.94,120.87,1135893.0,113044602339366.23,44.14,Semiconductors
2036-12-05,AAPL,122.25,124.3,119.69,122.33,3357836.0,230861540498076.03,26.65,Consumer
2036-12-07,AAPL,116.69,119.57,115.28,117.35,8109640.0,230861540498076.03,59.6,Technology
2036-12-08,AAPL,117.19,117.55,113.42,116.75,5684324.0,279700309002472.2,37.25,Semiconductors
2036-12-09,AAPL,113.69,116.86,110.13,113.2,7351721.0,197437862902782.9,37.25,Semiconductors
2036-12-11,AAPL,111.62,112.4,111.11,111.73,11419788.0,275736832365760.62,47.78,Consumer
2036-12-13,AAPL,108.32,111.3,105.79,108.98,562494.0,159150802725150.53,54.38,Semiconductors
2036-12-14,AAPL,110.36,113.6,107.69,111.13,351079.0,114337058633243.69,54.38,Consumer
2036-12-15,AAPL,107.56,108.61,105.89,107.21,1671356.0,154138773094135.3,43.85,Technology
2036-12-16,AAPL,108.59,112.16,107.73,109.21,1169025.0,193712182325932.7,19.96,Technology
2036-12-18,AAPL,109.82,111.0,109.2,110.86,6726887.0,97891550928642.42,42.06,Consumer
2036-12-22,AAPL,115.12,120.28,114.98,117.06,4176874.0,125393581722090.16,51.11,Semiconductors
2036-12-24,AAPL,122.58,123.67,120.47,122.83,3706634.0,337087732558689.2,33.07,Semiconductors
2036-12-25,AAPL,123.88,125.29,123.0,123.43,3205966.0,3428470061735.05,26.05,Technology
2036-12-27,AAPL,121.76,124.44,121.21,122.24,3869063.0,104525045113277.69,34.59,Semiconductors
2036-12-29,AAPL,127.75,129.17,127.05,127.26,10352581.0,104525045113277.69,38.85,Semiconductors
2036-12-30,AAPL,125.34,127.07,120.44,123.5,8276078.0,326048404685215.4,21.08,Consumer
2036-12-31,AAPL,124.59,125.2,123.27,124.72,258140.0,113185171180547.42,38.13,Consumer
2037-01-02,AAPL,128.44,131.84,126.73,127.79,8779499.0,32881867104349.3,47.61,Technology
2037-01-03,AAPL,131.02,131.63,127.25,130.97,1548311.0,302709936641143.6,45.5,Semiconductors
2037-01-04,AAPL,129.88,134.8,128.4,131.49,1274741.0,25852179945835.86,59.55,Semiconductors
2037-01-06,AAPL,125.43,125.6,123.82,125.2,687633.0,269537745573952.1,59.3,Technology
2037-01-07,AAPL,129.47,132.36,125.88,127.69,7323694.0,38763260871752.29,43.49,Consumer
2037-01-08,AAPL,128.72,129.79,126.04,128.26,685106.0,191712630368075.2,17.42,Semiconductors
2037-01-09,AAPL,132.35,134.36,129.64,131.37,2152909.0,84604576193311.77,59.68,Semiconductors
2037-01-10,AAPL,128.73,131.05,126.19,129.71,7203471.0,303011693673835.5,23.35,Semiconductors
2037-01-12,AAPL,127.23,132.03,125.62,129.0,1132736.0,174029084859380.03,17.18,Technology
2037-01-13,AAPL,127.66,133.02,126.27,129.38,3966532.0,378927971388573.2,17.18,Semiconductors
2037-01-15,AAPL,128.61,131.77,127.16,129.08,22183859.0,28626254266094.74,43.91,Semiconductors
2037-01-16,AAPL,132.96,136.71,132.04,132.25,10830376.0,297867829142115.4,27.93,Semiconductors
2037-01-17,AAPL,131.8,135.44,129.99,131.8,2409591.0,116901739415236.62,58.15,Consumer
2037-01-19,AAPL,136.58,137.98,134.14,135.28,4241324.0,302479706707546.9,21.14,Technology
2037-01-20,AAPL,138.47,141.03,136.13,138.26,7432014.0,363715217885643.75,24.92,Consumer
2037-01-21,AAPL,134.88,136.02,131.04,135.56,805889.0,225173284881287.1,45.41,Semiconductors
2037-01-23,AAPL,129.7,131.02,129.31,129.57,1488272.0,335349213054319.75,40.07,Consumer
2037-01-26,AAPL,125.72,126.54,123.79,125.79,1501779.0,107651768504506.4,51.89,Consumer
2037-01-27,AAPL,127.97,129.08,126.81,127.54,1270494.0,31879382569654.39,27.22,Semiconductors
2037-01-29,AAPL,133.05,136.45,130.74,134.07,1982074.0,233451871414113.38,55.82,Consumer
2037-01-30,AAPL,134.14,138.17,132.83,134.34,1680744.0,257418850660082.7,26.7,Consumer
2037-02-01,AAPL,140.52,142.22,137.75,139.55,12600567.0,328501454604902.1,41.88,Consumer
2037-02-02,AAPL,138.85,140.39,136.79,138.88,960095.0,280306090940588.5,33.4,Consumer
2037-02-03,AAPL,143.05,147.32,138.11,142.1,2614050.0,139284482360007.16,33.4,Technology
2037-02-06,AAPL,137.13,139.45,135.63,136.53,3887786.0,341812202700076.06,10.99,Semiconductors
2037-02-08,AAPL,137.85,141.47,135.54,138.32,1681454.0,299166063019816.44,13.61,Consumer
2037-02-09,AAPL,135.59,137.09,131.03,134.45,3153592.0,299166063019816.44,19.78,Semiconductors
2037-02-11,AAPL,132.57,135.1,130.84,132.15,625452.0,363885754768093.1,57.2,Consumer
2037-02-12,AAPL,136.98,139.23,134.11,136.44,2246627.0,18326382067246.9,35.97,Technology
2037-02-14,AAPL,137.63,140.72,134.42,138.08,1982526.0,246453957106217.2,58.75,Consumer
2037-02-15,AAPL,136.93,139.33,133.01,135.98,10602857.0,44553928200803.03,33.71,Semiconductors
2037-02-16,AAPL,136.75,140.27,132.67,137.54,12791816.0,407468052962025.2,41.34,Technology
2037-02-19,AAPL,132.97,133.92,131.85,132.5,3195452.0,245733895384887.38,11.7,Semiconductors
2037-02-22,AAPL,137.81,140.31,136.46,137.98,791705.0,181254863795788.9,11.7,Semiconductors
2037-02-23,AAPL,139.48,141.07,137.7,140.91,1135018.0,13198058707512.07,57.0,Technology
2037-02-25,AAPL,142.74,144.6,139.18,141.12,703995.0,335994276918697.5,36.5,Consumer
2037-02-27,AAPL,142.21,143.71,137.28,141.33,16131624.0,367270297889429.1,30.95,Technology
2037-02-28,AAPL,140.18,142.28,138.7,140.17,5185970.0,217923096911070.5,37.61,Semiconductors
2037-03-01,AAPL,135.14,139.41,131.26,136.41,1046231.0,36121919374274.31,42.31,Technology
2037-03-02,AAPL,134.36,137.18,133.04,135.6,2533468.0,36121919374274.31,18.47,Consumer
2037-03-04,AAPL,136.68,138.2,133.54,135.02,25851079.0,143506500094732.34,48.79,Technology
2037-03-05,AAPL,136.89,139.37,134.68,136.97,4199724.0,308938974875103.2,55.9,Semiconductors
2037-03-07,AAPL,131.02,134.01,130.78,131.22,2447463.0,308938974875103.2,58.99,Consumer
2037-03-08,AAPL,130.49,134.26,128.24,131.46,1875043.0,350739975532471.6,54.29,Consumer
2037-03-09,AAPL,132.62,135.53,129.62,132.54,3602419.0,223832168569143.7,44.44,Technology
2037-03-10,AAPL,137.57,138.07,136.2,136.91,7733170.0,348346532908778.3,44.44,Semiconductors
2037-03-11,AAPL,136.27,139.32,132.55,136.49,4070076.0,339104250704643.6,57.14,Technology
2037-03-12,AAPL,137.71,141.06,135.4,138.27,7252876.0,216024292401298.84,44.23,Semiconductors
2037-03-13,AAPL,133.3,134.59,132.19,133.34,4729939.0,335363122294468.3,25.99,Technology
2037-03-15,AAPL,138.25,138.88,136.97,137.9,953690.0,298650364751745.44,26.47,Semiconductors
2037-03-16,AAPL,138.76,140.82,136.72,140.36,5578151.0,97594888283759.02,46.4,Technology
2037-03-17,AAPL,137.1,139.66,135.86,138.99,1175513.0,293104149129979.2,17.12,Semiconductors
2037-03-18,AAPL,138.1,139.5,137.24,139.04,56036847.0,356504995290518.5,16.31,Consumer
2037-03-19,AAPL,141.23,142.67,139.69,141.1,8904113.0,120968711799914.84,33.0,Consumer
2037-03-20,AAPL,137.08,137.89,134.93,137.69,64579406.0,120968711799914.84,35.81,Technology
2037-03-22,AAPL,133.29,135.36,129.72,133.95,4931293.0,93385871215005.8,15.47,Semiconductors
2037-03-23,AAPL,127.97,130.8,127.19,127.79,9554171.0,109467420769347.1,19.18,Technology
2037-03-24,AAPL,130.12,133.55,128.16,129.51,2479045.0,321533346313110.56,30.89,Consumer
2037-03-25,AAPL,129.08,130.73,127.42,128.31,10750287.0,48305204514718.54,56.41,Technology
2037-03-26,AAPL,133.52,137.07,132.88,134.17,3779652.0,342906526519997.3,27.89,Semiconductors
2037-03-27,AAPL,137.69,141.5,136.43,138.03,5605310.0,342906526519997.3,50.37,Technology
2037-03-28,AAPL,136.68,138.2,132.77,137.14,8995588.0,29645102198268.53,20.84,Consumer
2037-03-29,AAPL,138.41,140.54,134.31,137.14,4828404.0,60838929265916.92,20.61,Technology
2037-04-01,AAPL,136.11,141.7,134.34,137.84,5833943.0,252810080846253.1,53.52,Technology
2037-04-02,AAPL,139.42,143.13,138.58,138.73,2023272.0,24273067524210.34,56.28,Consumer
2037-04-04,AAPL,135.15,139.69,134.12,137.27,14477288.0,275997852186298.38,31.72,Consumer
2037-04-05,AAPL,139.97,142.95,139.6,140.32,1679851.0,233033100142321.47,35.02,Technology
2037-04-06,AAPL,141.32,141.82,136.96,140.67,1708526.0,48466827132215.49,28.78,Semiconductors
2037-04-09,AAPL,143.3,146.2,142.51,144.08,4208414.0,346928549971503.7,17.55,Semiconductors
2037-04-10,AAPL,139.58,142.14,135.97,139.97,2281309.0,51179892031271.21,16.51,Technology
2037-04-11,AAPL,137.41,138.38,136.65,136.79,2320847.0,140519541868852.0,42.05,Technology
2037-04-13,AAPL,140.27,142.57,136.95,141.8,1584577.0,318519664721544.8,23.16,Semiconductors
2037-04-14,AAPL,141.89,142.72,140.2,141.36,6222359.0,362312846637174.5,29.15,Consumer
2037-04-17,AAPL,147.4,151.41,145.46,147.08,769299.0,187024804462378.84,52.28,Consumer
2037-04-18,AAPL,155.4,158.81,150.4,154.6,1105325.0,404417905183195.4,47.73,Technology
2037-04-20,AAPL,155.98,157.61,154.29,155.9,1572640.0,452512525384974.4,47.73,Technology
2037-04-21,AAPL,152.92,155.07,150.51,152.89,7335077.0,403429104833886.1,14.43,Consumer
2037-04-22,AAPL,151.91,155.65,149.49,151.43,11635332.0,333086432390362.5,25.75,Consumer
2037-04-23,AAPL,155.99,159.54,153.78,155.31,2680051.0,272352362514282.9,39.75,Consumer
2037-04-24,AAPL,153.06,157.4,150.26,151.67,5604098.0,18375622835003.43,36.95,Consumer
2037-04-25,AAPL,151.1,152.39,146.57,152.1,8730953.0,410091083287885.1,47.43,Consumer
2037-04-26,AAPL,149.46,154.98,145.67,152.07,2321217.0,308355289522176.56,59.94,Semiconductors
2037-04-27,AAPL,151.07,151.61,150.38,150.86,13766945.0,398202063352108.94,39.53,Semiconductors
2037-04-28,AAPL,146.94,149.56,142.11,145.76,3425077.0,93744933274822.56,59.26,Technology
2037-04-29,AAPL,150.55,155.47,148.03,151.01,3185888.0,426418195075703.8,28.27,Consumer
2037-04-30,AAPL,154.06,156.08,151.51,152.87,4853583.0,209069992090882.62,43.59,Semiconductors
2037-05-01,AAPL,153.31,154.56,152.26,154.29,4871044.0,57954363634063.59,53.58,Semiconductors
2037-05-02,AAPL,151.76,153.65,147.93,149.96,2355147.0,163047337616059.12,18.95,Consumer
2037-05-03,AAPL,148.65,150.88,145.01,147.03,2464060.0,419631747422020.5,13.91,Consumer
2037-05-04,AAPL,151.91,155.3,148.4,151.41,47889468.0,80304178493082.95,11.69,Consumer
2037-05-06,AAPL,153.28,154.32,150.85,152.52,10034615.0,423585008930051.1,11.69,Semiconductors
2037-05-07,AAPL,156.52,157.91,154.79,156.35,40942774.0,127782260953215.6,42.65,Consumer
2037-05-09,AAPL,159.92,160.31,156.14,159.74,5023910.0,195882238965095.2,53.75,Consumer
2037-05-10,AAPL,161.68,164.57,155.93,160.51,476624.0,232251065050590.62,28.93,Consumer
2037-05-11,AAPL,158.59,163.05,155.65,158.8,1657546.0,122642828594205.16,14.92,Consumer
2037-05-12,AAPL,153.56,156.48,149.67,153.85,11003491.0,444861583081759.1,46.63,Semiconductors
2037-05-14,AAPL,155.85,158.77,153.25,156.88,3593409.0,231146785688781.56,56.2,Semiconductors
2037-05-15,AAPL,155.97,156.59,151.09,154.96,3171550.0,18514881001711.84,44.62,Semiconductors
2037-05-16,AAPL,161.61,162.79,157.63,162.08,3692967.0,264393230209857.6,16.48,Technology
2037-05-17,AAPL,162.26,167.12,159.47,162.64,1685597.0,474838329140787.5,11.89,Technology
2037-05-18,AAPL,161.81,165.45,156.75,159.57,7259934.0,183727374482098.9,12.97,Semiconductors
2037-05-19,AAPL,157.89,160.82,153.22,156.87,5661329.0,281818979031298.44,57.33,Semiconductors
2037-05-20,AAPL,155.87,159.82,155.44,155.69,6544369.0,354704947219861.1,51.18,Consumer
2037-05-21,AAPL,158.84,159.28,155.09,156.67,32533753.0,159069166652472.7,34.44,Consumer
2037-05-22,AAPL,160.26,161.76,155.34,159.03,13432069.0,63063981390029.87,11.84,Semiconductors
2037-05-23,AAPL,157.38,158.97,156.12,157.91,755966.0,65639459078075.27,59.43,Semiconductors
2037-05-24,AAPL,158.41,164.85,155.31,160.83,1967547.0,201635255441347.75,10.19,Consumer
2037-05-25,AAPL,156.87,159.2,154.23,155.88,1204683.0,174990716889965.56,21.61,Consumer
2037-05-26,AAPL,155.25,157.5,152.15,155.83,3426764.0,174990716889965.56,56.7,Consumer
2037-05-27,AAPL,160.16,164.49,156.49,157.84,1185191.0,468086700540489.2,14.68,Consumer
2037-05-28,AAPL,157.8,162.11,156.84,157.74,288471.0,26272232957049.56,34.33,Technology
2037-05-31,AAPL,159.63,161.92,158.03,159.64,1512842.0,416404132592705.06,12.87,Semiconductors
2037-06-01,AAPL,150.89,153.96,146.87,153.34,2464124.0,22223840688767.13,20.02,Consumer
2037-06-02,AAPL,151.55,155.48,146.65,149.72,1144651.0,274977440358892.8,10.6,Consumer
2037-06-03,AAPL,150.7,154.11,145.88,149.55,951842.0,52468809923244.3,26.67,Semiconductors
2037-06-04,AAPL,151.09,151.52,149.91,151.11,3359273.0,82655817038760.88,47.24,Semiconductors
2037-06-05,AAPL,152.23,154.38,148.18,152.11,4124411.0,354709493185541.6,33.87,Technology
2037-06-06,AAPL,147.02,150.45,146.3,148.82,13736583.0,428524452449942.06,51.5,Semiconductors
2037-06-08,AAPL,140.31,144.8,140.02,141.61,6049153.0,358630168502835.6,54.68,Semiconductors
2037-06-09,AAPL,139.44,142.81,138.6,139.13,2063681.0,129314885040974.42,53.85,Technology
2037-06-10,AAPL,140.65,143.92,136.61,139.95,2224937.0,175581992129959.47,45.49,Semiconductors
2037-06-11,AAPL,143.95,145.93,139.58,142.06,2164965.0,175879402365186.44,35.1,Consumer
2037-06-12,AAPL,147.15,148.72,146.03,146.38,12422803.0,159830782298549.8,51.06,Semiconductors
2037-06-14,AAPL,146.88,148.85,142.68,148.13,2293407.0,168208220637267.28,42.89,Technology
2037-06-15,AAPL,146.9,151.58,142.5,147.92,593459.0,182526462151094.44,42.8,Consumer
2037-06-16,AAPL,149.01,151.18,148.55,148.86,4845011.0,311304786331867.6,31.22,Semiconductors
2037-06-17,AAPL,149.45,151.77,145.97,148.96,2246613.0,17559145669686.78,46.28,Technology
2037-06-18,AAPL,152.96,154.38,148.51,151.03,13731771.0,27569739077068.0,54.18,Semiconductors
2037-06-19,AAPL,146.32,147.68,143.39,145.87,2930853.0,211709370263659.03,31.67,Technology
2037-06-20,AAPL,148.97,152.38,145.59,151.23,4189944.0,270354832449136.9,58.78,Technology
2037-06-23,AAPL,150.44,153.2,146.24,151.18,1258811.0,446101610379707.25,45.4,Technology
2037-06-25,AAPL,148.58,153.69,146.44,149.95,2312586.0,167996135620216.84,54.13,Technology
2037-06-26,AAPL,149.34,151.72,146.15,150.79,5870138.0,192035255359199.2,15.04,Semiconductors
2037-06-27,AAPL,149.48,152.53,145.38,150.86,586309.0,344755701418476.94,38.37,Consumer
2037-06-28,AAPL,147.65,151.29,144.98,147.73,9634435.0,436691101808962.7,51.52,Consumer
2037-06-29,AAPL,148.96,149.65,145.01,147.63,739496.0,287183219375644.06,23.22,Technology
2037-07-01,AAPL,138.57,140.92,135.55,137.24,398741.0,46169268177729.41,37.9,Consumer
2037-07-02,AAPL,135.1,135.51,133.18,134.69,1690220.0,383309030201223.6,37.9,Consumer
2037-07-03,AAPL,133.25,135.04,131.06,134.12,935406.0,199356728133252.56,56.56,Technology
2037-07-04,AAPL,135.64,138.84,134.24,136.29,3963069.0,363213519534106.9,39.52,Technology
2037-07-05,AAPL,138.22,142.35,134.84,138.42,534284.0,272953010595361.5,20.02,Technology
2037-07-06,AAPL,136.34,136.98,135.47,136.72,2133457.0,272953010595361.5,34.35,Semiconductors
2037-07-07,AAPL,135.03,139.35,134.63,136.86,17410441.0,272953010595361.5,53.83,Technology
2037-07-09,AAPL,133.75,137.21,132.13,135.23,2958763.0,322608121021710.0,26.17,Semiconductors
2037-07-10,AAPL,134.5,135.6,133.33,135.01,5951411.0,120066843600408.1,29.41,Semiconductors
2037-07-11,AAPL,132.26,135.63,128.77,131.55,2033532.0,260101027114303.8,24.83,Technology
2037-07-14,AAPL,134.98,139.64,132.6,136.51,2206746.0,74780581194582.69,12.17,Technology
2037-07-15,AAPL,133.47,133.67,129.67,132.77,5652686.0,351139468762167.8,49.04,Semiconductors
2037-07-16,AAPL,134.79,138.0,131.33,136.94,5481290.0,351139468762167.8,49.04,Technology
2037-07-17,AAPL,136.22,139.81,135.7,136.76,1836792.0,335730134187143.25,36.87,Technology
2037-07-19,AAPL,134.02,136.57,131.51,134.02,2439351.0,168852188308369.66,23.63,Technology
2037-07-20,AAPL,132.2,134.01,128.79,132.63,1563361.0,266197285718079.0,24.04,Consumer
2037-07-21,AAPL,137.05,139.51,133.98,137.06,11411877.0,8878398910587.7,42.25,Semiconductors
2037-07-22,AAPL,136.97,138.31,134.7,135.97,35928378.0,392515612444025.6,46.84,Semiconductors
2037-07-23,AAPL,133.87,136.86,132.57,133.3,15316799.0,64486792208717.7,19.64,Semiconductors
2037-07-24,AAPL,131.02,134.76,127.88,131.6,1302942.0,69079244509967.39,28.18,Technology
2037-07-25,AAPL,129.83,131.15,129.02,130.18,794137.0,13216817499627.38,32.2,Technology
2037-07-26,AAPL,126.81,127.73,124.89,127.27,8052300.0,7238596350517.15,23.98,Semiconductors
2037-07-29,AAPL,129.2,132.45,127.85,129.21,1222641.0,200251069337370.97,52.3,Consumer
2037-07-30,AAPL,131.42,135.82,129.6,131.87,1032041.0,190292438973586.84,40.03,Consumer
2037-07-31,AAPL,133.36,135.48,129.51,133.91,8456023.0,244974431165364.7,53.74,Semiconductors
2037-08-01,AAPL,134.78,135.81,130.84,134.63,7451424.0,300816054717307.25,53.74,Technology
2037-08-02,AAPL,138.12,141.65,136.51,137.64,47291260.0,411669548428204.5,53.19,Semiconductors
2037-08-04,AAPL,139.22,142.95,134.15,137.44,704178.0,234737081482027.28,15.25,Consumer
2037-08-05,AAPL,139.77,140.39,136.8,138.75,926067.0,351565182502129.6,20.07,Consumer
2037-08-06,AAPL,138.34,138.64,132.39,135.98,15310269.0,321918033990913.5,56.14,Semiconductors
2037-08-07,AAPL,137.33,141.63,135.69,137.76,7494648.0,194737929229763.28,42.62,Semiconductors
2037-08-08,AAPL,137.51,139.9,133.93,138.52,26851745.0,76772694377582.1,14.06,Consumer
2037-08-09,AAPL,143.95,146.53,142.71,143.42,3577633.0,381994708892699.1,45.62,Consumer
2037-08-10,AAPL,141.98,145.94,140.86,143.86,2532214.0,347786890118511.6,42.66,Technology
2037-08-11,AAPL,144.06,144.57,139.62,143.23,7001858.0,250676530408444.1,37.29,Technology
2037-08-12,AAPL,147.94,149.96,145.0,147.76,4238678.0,250676530408444.1,56.85,Consumer
2037-08-13,AAPL,145.35,148.21,141.89,146.31,4820599.0,346724052131880.44,10.08,Technology
2037-08-14,AAPL,148.36,152.5,146.73,147.3,2661761.0,23423021917081.82,16.4,Consumer
2037-08-15,AAPL,150.44,152.83,146.71,148.06,2743768.0,123785478150090.08,46.13,Consumer
2037-08-16,AAPL,145.38,151.02,144.87,147.01,1460188.0,400988128017432.94,18.91,Consumer
2037-08-20,AAPL,146.47,148.39,144.16,147.39,2777275.0,122306484581905.05,14.34,Technology
2037-08-21,AAPL,146.85,149.11,144.59,146.28,4681364.0,134604459495298.78,34.02,Consumer
2037-08-22,AAPL,148.5,150.88,143.65,146.35,668139.0,32934038885846.04,57.03,Technology
2037-08-23,AAPL,148.47,150.89,146.69,148.17,650837.0,350816288747016.06,41.7,Consumer
2037-08-24,AAPL,153.03,156.94,149.85,154.43,3777045.0,204934122218234.8,41.7,Technology
2037-08-25,AAPL,150.67,153.36,147.73,152.08,1994088.0,343006961445344.06,14.11,Semiconductors
2037-08-26,AAPL,152.57,153.13,148.01,151.54,7376821.0,348239180185258.44,56.67,Consumer
2037-08-27,AAPL,154.39,157.48,149.56,154.01,17975020.0,132186677330129.52,25.41,Technology
2037-08-28,AAPL,151.18,154.36,147.93,150.59,660332.0,151860075798797.88,15.98,Semiconductors
2037-08-30,AAPL,149.07,153.06,148.64,149.71,19446496.0,109388888238512.28,49.26,Technology
2037-08-31,AAPL,147.29,149.99,144.33,144.93,440332.0,64939848649882.95,15.78,Technology
2037-09-01,AAPL,145.25,148.68,142.57,145.45,16278633.0,252548446186119.44,14.93,Semiconductors
2037-09-02,AAPL,144.04,146.37,140.43,144.1,1921376.0,128228636359165.72,29.94,Consumer
