date,ticker,open,high,low,close,volume,market_cap,pe_ratio,sector
2023-11-04,,60.94,63.25,60.74,61.63,,69798210179881.75,27.16,Technology
11/26/2030,META,154.55,161.52,153.3,,10445133,192180602178425.0,18.32,Semiconductors
2027-02-18,AAPL,432.98,444.31,425.12,441.21,2758497,59468805169704.76,39.24,Technology
2023-02-23,NFLX,252.94,259.32,248.69,252.48,4939241,213769235835923.1,N/A,Consumer
2018-05-02,AMD,180.49,184.69,,180.66,2477392,440528403071380.2,18.96,Semiconductors
2021-04-19,AAPL,140.45,143.93,140.16,141.19,4427927,66487300527064.11,12.62,Technology
2038-09-27,,102.1,103.71,99.06,102.44,6966327,43392312672653.63,25.59,Consumer
2035-12-22,INTC,3557.04,3681.77,3496.36,3580.01,2965125,1.0338355047031746e+16,13.22,Technology
2017-04-23,AMZN,108.65,109.33,104.51,107.03,8564587,257537635645320.2,45.14,Technology
2027-10-05,INTC,1738.75,1771.54,1705.42,1763.29,419630,3632340829588418.0,31.57,Consumer
2042-04-17,MSFT,21.06,21.57,20.54,20.94,,54545721430014.48,47.76,Technology
2033-08-08,INTC,3129.91,3157.66,3063.09,3125.79,1480775,5506719458643442.0,13.88,Technology
2037-12-15,AMZN,45.62,47.6,44.89,46.37,742421,89010819633627.3,13.62,Consumer
2041-04-19,META,244.16,248.94,238.22,243.38,3234013,85110615882708.6,,Semiconductors
2038-03-26,META,140.08,141.31,,140.03,1424934,397944671130419.75,54.68,Consumer
2020-02-03,NFLX,247.64,254.57,243.88,245.01,10268686,93192014707161.27,54.46,Consumer
2017-07-26,NFLX,82.1,83.64,80.44,82.78,,185189124872559.0,36.7,Consumer
2022-04-30,NVDA,914.61,922.79,904.44,914.1,5671720,472814764051114.5,48.62,Technology
2042-02-27,AAPL,132.33,135.9,131.81,132.46,877759.0,300317590025449.9,34.05,Consumer
2030-08-19,INTC,4226.72,4348.71,4101.9,4224.02,14936492,,40.92,Technology
2025-05-04,AAPL,314.51,319.43,305.8,314.97,1185496,241588063663535.88,21.65,Technology
07/23/2021,TSLA,95.39,97.18,92.32,94.49,2828661,269410025022564.6,14.03,Technology
2031-01-26,AMZN,83.88,86.63,83.42,84.17,1035939,145710875618547.4,57.77,Semiconductors
2029-06-04,AAPL,258.37,259.41,255.26,256.29,6158273,650005495674147.1,52.05,Semiconductors
2035-08-12,AMZN,52.11,52.69,50.94,51.81,8818001,6721234795433.15,22.18,Technology
2037-05-29,INTC,4787.93,4870.88,4618.21,4754.51,4810139,9463961864932110.0,27.48,Technology
2033-08-17,AAPL,138.52,142.58,135.5,138.81,1761713,374098280178075.3,43.08,Technology
2036-03-17,INTC,4026.72,4133.11,4010.1,4094.46,,9372917596744074.0,15.14,Semiconductors
2021-06-10,MSFT,35.14,36.11,34.22,35.25,-2480372,30654757758955.71,22.33,Consumer
2041-06-28,NVDA,4433.78,4515.52,4342.24,4434.66,6567231,4682954318614648.0,21.26,Semiconductors
2038-01-11,GOOGL,6671.31,6894.7,6634.94,6705.39,2603256,1.9696031675804508e+16,56.5,Consumer
2020-08-08,META,149.27,153.64,147.17,148.39,1629308,247635551318500.62,38.41,Technology
2017-12-20,TSLA,101.43,73.35,70.81,72.42,893621,17679288657940.18,43.71,Semiconductors
2037-06-27,NVDA,2990.23,3044.3,2928.89,2973.93,5179232,4368821560563798.0,56.36,Semiconductors
2021-04-15,AMZN,88.33,88.72,87.36,88.03,17993431,126468826757495.28,29.27,Technology
2021-04-20,META,179.87,180.73,177.78,179.13,1494653,254703764989802.16,21.14,Consumer
2041-07-30,NFLX,3929.43,4000.08,3804.39,3880.2,32843934,9785579940769706.0,43.33,Consumer
2034-07-12,TSLA,2788.92,2816.47,2705.27,2763.33,8029000,3605749723019626.0,10.73,Consumer
2015-12-06,AAPL,141.96,142.11,140.5,141.75,1175030,413392787117477.7,21.21,Technology
2028-05-26,NFLX,406.25,412.02,400.46,,9861508,21824975139252.52,12.11,Semiconductors
2030-12-31,AMD,683.92,698.87,663.57,676.21,18864909,368198459638224.4,37.43,Semiconductors
2035-12-01,INTC,3381.48,3473.14,3282.42,,2378946,2384008680763446.0,24.0,Consumer
2017-09-01,NFLX,86.7,88.18,84.67,86.32,,38614634285566.13,43.07,Technology
2042-04-08,AAPL,111.46,116.62,109.18,113.26,5623309,240955470591440.84,31.07,Technology
10/03/2024,NFLX,158.15,163.9,155.26,159.33,3073830,364780946571215.9,14.67,Consumer
2017-08-19,INTC,638.85,656.07,621.52,635.77,947937,973173879706323.9,38.46,Semiconductors
2028-08-05,TSLA ,268.88,274.0,263.96,267.1,8216427,659871960533320.4,N/A,Technology
2028-10-09,GOOGL,2124.7,2152.72,2113.96,2132.36,4337361,4709588859192861.0,50.62,Consumer
2027-12-19,INTC,,2526.22,2425.8,2475.37,1227153,1673040281111718.2,20.48,Semiconductors
2026-09-10,AMZN,140.63,141.69,136.18,140.04,1523686,355708901308850.0,23.51,Semiconductors
2029-03-12,TSLA,371.73,381.44,367.89,372.2,3352765,542987784018265.3,50.54,Technology
2024-06-11,GOOGL,,335.77,325.45,333.89,2376375,542538196441323.3,12.25,Technology
2036-08-14,GOOGL,6181.7,6320.52,6095.46,6194.73,1547796,4490039738032143.5,37.35,Semiconductors
2039-04-13,AAPL,87.0,87.94,85.69,86.68,456167,,47.69,Consumer
2029-08-13,AMD,440.95,452.57,427.16,436.7,7408570,274871608572132.28,,Semiconductors
2040-10-04,AMZN,64.73,65.72,63.19,63.84,820932,85253749149318.67,20.21,Consumer
2034-02-21,TSLA,2463.28,2507.95,,2459.93,31010549,3431822557690376.5,37.53,Semiconductors
2022-04-30,TSLA,99.43,100.71,97.4,98.35,2874244,262417438508213.16,58.85,Semiconductors
2019-08-13,NVDA,360.76,367.34,352.33,361.94,4026727,299617422884754.4,38.51,Consumer
2028-04-14,AMZN,87.46,88.13,85.07,87.45,,236740951200258.03,43.38,Consumer
2035-09-06,AMD,1555.83,1565.46,1491.5,,1439455,1486762315074025.8,28.86,Technology
2026-08-23,INTC,2681.49,2759.38,2655.43,2678.79,,6144220508388386.0,46.47,Consumer
2040-02-26,GOOGL,14693.14,15083.44,14258.47,14743.03,,3.360012405612793e+16,23.64,Technology
2042-03-25,AMZN,86.51,88.1,84.04,85.41,985683,219393480827512.53,38.06,Technology
2034-10-30,AMD,1105.21,1115.96,1078.33,1099.31,,3103765062619225.5,20.93,Semiconductors
2025-12-25,NFLX,347.74,355.81,341.27,344.57,3004775,458752217422325.25,19.07,Consumer
2024-04-27,NFLX,218.65,222.82,216.15,219.0,34195204,166624649641040.8,35.34,Consumer
2021-08-28,GOOGL,142.58,146.9,141.85,143.95,3521175.0,402571721762865.06,46.15,Technology
2016-02-18,AMZN,56.07,56.94,54.59,55.85,4118741,94688440671841.17,56.58,Consumer
2035-02-24,AMZN,46.08,46.19,45.56,45.78,730776,71500338906891.72,19.6,Semiconductors
2039-02-12,GOOGL,11076.99,11401.72,10800.93,11048.88,2215361,7528195111701265.0,36.45,Technology
2035-11-16,AAPL,81.45,50.12,79.62,81.25,6842861,191084568904118.03,,Consumer
09/09/2030,TSLA,577.13,591.72,561.67,577.88,624010,258481826894610.38,15.74,Semiconductors
11/13/2033,META,293.07,231.5,287.1,293.33,611266,23685366854112.67,32.68,Semiconductors
2018-09-05,AMZN,83.43,85.82,81.77,83.75,3691569,194548365498849.8,58.41,Consumer
2040-09-07,AMZN,65.78,66.59,64.75,65.44,,77312325399585.77,,Consumer
2015-10-19,AAPL,176.84,177.58,173.28,174.19,14532813,230970695221324.5,52.35,Technology
2037-10-31,MSFT,21.23,21.76,20.67,21.33,2749403,19576099370099.03,51.37,Consumer
2036-04-18,INTC,4410.16,2469.67,4240.84,4359.4,4022624,,48.67,Semiconductors
2040-12-29,MSFT,27.2,27.51,26.59,27.4,1692381,68398676122763.87,50.69,Semiconductors
2016-01-21,AMD,138.98,143.01,135.24,138.77,3600803,188661377349841.25,,Consumer
2020-04-22,AAPL,93.36,78.34,92.5,94.25,6296896,98356785111053.42,39.37,Consumer
2025-04-29,NVDA,860.59,868.82,851.03,856.55,998354,2116674382561426.2,56.99,Semiconductors
2036-11-16,NFLX,2359.74,2392.62,2299.07,2371.34,1449204,1235010377832595.8,46.57,Technology
2017-12-25,TSLA,74.83,76.44,74.7,75.37,1129830,20049754143261.65,47.58,Technology
2040-10-04,NVDA,3715.22,3814.31,3690.85,3724.72,1929953,1.0749169159648732e+16,43.39,Technology
2021-04-05,NFLX,172.51,172.74,167.43,172.39,1715204,,23.16,Consumer
2025-01-09,META,176.27,177.63,174.91,176.37,453339,6987810069449.88,31.56,Semiconductors
2040-07-25,META,191.22,196.25,188.9,191.5,929576,109153620277759.53,33.31,Consumer
2034-12-09,MSFT,39.92,41.13,38.93,40.48,9731705,94685901869331.39,14.37,Technology
2035-01-18,AAPL,63.02,64.36,61.63,63.14,4125122,121722788748876.61,27.51,Technology
2016-09-22,MSFT,84.2,84.99,82.43,,2596456,244015736543742.2,48.16,Semiconductors
2030-07-28,AMZN,95.05,97.61,93.97,94.08,1657464.0,85063977027103.89,59.42,Semiconductors
2039-10-14,INTC,,4981.49,4938.08,4947.42,2790289.0,347791929213663.8,28.08,Semiconductors
2036-12-07,TSLA,1106.04,1128.09,,1120.51,636212,2165883467874514.0,13.1,Technology
2027-10-17,NVDA,704.52,706.71,687.89,,13754585,1654021456719101.5,40.46,Semiconductors
2020-09-20,AMD,471.49,488.67,462.16,478.06,,1077262175153343.2,38.0,Consumer
2036-02-27,AMD,1783.18,1817.8,1714.19,1766.45,3870362,5202279097317976.0,26.84,Technology
2020-08-13,NVDA,525.57,537.08,517.27,526.49,,1404811372351267.8,30.78,Consumer
2033-07-27,INTC,2911.96,2941.72,2802.83,2888.39,1976650,2979297450832948.5,46.18,Semiconductors
2021-09-05,NVDA,693.44,702.5,684.05,691.78,999269,699743012988486.0,33.8,Semiconductors
2021-03-17,MSFT,33.16,33.81,33.05,33.1,14184360,15441574923222.11,42.26,Consumer
2041-11-20,INTC,7809.99,5395.74,7713.47,7782.4,1481591,1.6868133321174472e+16,41.4,Technology
2037-05-10,AAPL,161.68,164.57,155.93,160.51,476624,232251065050590.66,28.93,Consumer
2039-04-04,INTC,6965.15,7199.99,6938.18,6992.93,1741860,1.6039241577820784e+16,24.41,Semiconductors
2035-02-18,MSFT,38.98,39.05,37.61,38.57,2436075,60475822398566.16,40.82,Technology
2035-05-24,NVDA,2332.18,2371.27,2265.05,2327.39,18163304,5610264267558044.0,45.5,Consumer
2039-10-09,AMD,3180.88,3203.01,3097.54,3198.04,4395584,858263147051320.8,29.88,Semiconductors
2015-05-10,NVDA,334.41,338.75,329.44,331.76,21177219,,10.18,Semiconductors
2035-01-16,META,,283.99,278.67,281.46,1148199,835452807847958.8,14.7,Consumer
2034-11-07,NVDA,3525.16,3562.41,3435.11,3500.65,918439,5599965419960885.0,57.22,Technology
2022-06-17,NFLX,197.68,203.51,193.99,198.27,11490642,396615761402859.2,18.22,Technology
2037-04-02,NVDA,3520.33,3606.91,3460.38,3493.21,-1493177,609043610250877.5,N/A,Consumer
2015-08-16,AMD,105.74,107.55,103.05,104.64,7058221,307611000227738.4,10.2,Technology
2040-12-08,NVDA,3692.38,3704.15,3540.08,3649.31,2831541,5609525740637824.0,45.8,Technology
2026-10-02,NVDA,612.72,622.44,606.93,609.25,1086086.0,1282528203243324.2,37.26,Semiconductors
2025-12-23,AMD,357.89,369.74,350.75,360.63,6404498.0,915713227528386.2,55.9,Semiconductors
2034-07-01,AMD,908.19,552.05,898.78,901.75,5939595,1734529474993238.5,41.12,Consumer
07/29/2032,AMD,912.51,940.08,907.0,924.93,9163054.0,851694548310845.4,50.38,Consumer
2015-08-27,AMZN,80.83,81.99,80.67,80.79,613128,100998018778498.8,15.49,Technology
2030-03-14,NFLX,524.66,,520.29,531.36,22945441,233170240231343.62,37.67,Technology
2017-11-01,INTC,484.64,493.37,483.68,488.44,11437203,1133961618737772.0,41.87,Consumer
2027-07-26,TSLA,344.78,,339.43,342.09,1145068,268809249438046.56,39.15,Technology
2032-10-01,TSLA,1291.79,1307.71,1279.1,1284.67,3759021,1732854057613903.5,23.63,Semiconductors
2016-06-25,AMZN,,65.28,62.04,,4780068,28642010860203.44,22.57,Consumer
2034-04-18,NVDA,5801.01,3467.7,3323.06,,23141994,4194877443853276.0,N/A,Technology
01/14/2027,NVDA,596.91,614.08,593.23,596.15,1913803,582382572372844.4,12.77,Technology
2031-01-03,AAPL,150.51,153.93,145.87,148.94,1627829,,40.38,Consumer
2034-06-14,AAPL,58.79,,57.84,59.81,1836961,125826199181939.84,13.38,Technology
2025-09-18,META,166.7,170.32,166.27,166.55,1877385,231037667526790.62,27.15,Semiconductors
2025-07-20,AMD,370.76,378.91,365.31,373.65,1178279,788405344781511.2,31.27,Consumer
2028-09-07,TSLA,256.62,261.82,254.33,256.82,13898406,102374497845607.75,36.94,Consumer
2031-08-09,GOOGL,4180.03,4304.56,4109.84,4125.16,1575038.0,4121978124269293.5,29.3,Semiconductors
2023-08-27,AAPL,228.49,230.31,224.73,226.43,6194103,84717215744540.11,22.88,Technology
2034-01-07,INTC,3527.17,3576.86,3399.31,3480.35,1074254,1.03631741846025e+16,36.09,Consumer
2019-12-10,AMZN,76.42,77.67,75.13,76.13,912896,39501855750181.63,34.0,Technology
2031-11-02,AAPL,105.75,107.8,104.77,106.04,1641436,133659906778270.14,49.77,Semiconductors
2040-08-16,AAPL,96.85,97.77,95.34,96.05,1742058,145275385519509.16,14.3,Semiconductors
2036-03-08,META,,211.92,200.42,205.56,719610,270177982058265.5,27.54,Technology
2030-11-22,INTC,4909.45,4996.31,4827.68,,7051500,,22.54,Consumer
2019-05-01,AAPL,82.73,84.75,80.7,,3861593,189459662283870.2,14.54,Consumer
2040-05-21,META,167.09,167.66,166.13,167.39,2593430,374036487586513.75,59.06,Consumer
2024-02-20,AMD,248.81,254.86,248.4,248.7,879347,,N/A,Semiconductors
2036-01-16,AAPL,109.99,111.3,108.68,109.16,5361496,5254693457259.54,,Consumer
2015-02-14,NVDA,303.29,308.86,290.95,298.54,15042744,,44.18,Consumer
2029-09-06,MSFT,102.87,104.53,101.72,104.42,,304072887677437.8,34.24,Semiconductors
2035-11-22,AMD,1780.84,1830.21,1733.27,1792.61,,133633901876491.33,41.31,Consumer
2032-04-20,AMD,1226.46,1262.1,1176.55,1211.58,4925760,225491485123395.06,18.71,Technology
05/10/2023,NVDA,895.06,911.41,891.4,901.7,1675796,1239162557699694.8,55.55,Consumer
2024-09-14,MSFT,65.85,66.4,65.45,65.55,9073253,23503125191832.33,53.07,Semiconductors
2016-05-05,AMZN,64.84,66.77,63.24,63.98,2047831,161751416804296.12,25.83,Technology
2019-04-28,NFLX,196.68,203.57,191.2,,2699173,393727371933765.56,34.5,Consumer
2039-04-21,AAPL,85.58,86.98,82.96,85.33,7815166,205876205344821.66,42.73,Semiconductors
2027-07-05,GOOGL,1296.06,1329.18,1279.94,1312.17,1459008,2987361088519305.5,18.43,Consumer
2018-08-26,GOOGL,114.27,114.94,110.54,113.27,2818605,47928217657248.47,41.93,Semiconductors
2021-08-02,AMZN,67.97,69.74,66.12,68.62,1830035.0,140488871610468.58,56.48,Consumer
2021-10-30,AAPL,198.14,205.48,194.97,,786215,214066925726715.12,26.28,Consumer
2041-05-22,MSFT,24.11,24.5,24.03,24.26,5310629,47118397896670.82,45.29,Consumer
2026-08-29,AMD,289.9,293.54,282.92,290.14,10907577,163448088211869.25,49.84,Semiconductors
2033-09-05,META,316.58,320.86,308.93,314.95,,433243215248104.5,,Technology
2037-01-05,AMZN,38.64,38.82,37.67,38.37,2725997,72261077486556.78,38.7,Semiconductors
2020-01-02,NFLX,205.18,210.47,199.64,202.5,1183282,433149150923825.75,33.64,Technology
2027-04-26,AMZN,107.94,109.79,,106.11,365942,280018406346850.1,20.82,Technology
2016-01-05,MSFT,85.77,87.44,85.12,86.36,978666,152063097962263.88,,Semiconductors
2030-08-22,AMZN,89.05,90.26,86.89,89.12,1662010,206695456398594.25,43.07,Technology
2021-11-08,MSFT,45.3,,44.49,,21845646,65021477060755.67,19.48,Semiconductors
2026-12-06,AMZN,139.06,143.62,137.8,140.68,2077646,277243364704541.72,54.02,Semiconductors
2039-12-25,TSLA,1081.16,1092.52,1076.97,1084.76,6615667,774198147777785.2,26.62,Technology
2020-06-08,NFLX,262.39,270.93,257.36,264.75,6722627,386215565507673.44,29.53,Consumer
2035-08-18,MSFT,34.98,35.25,33.96,35.01,7063514,47422978304795.33,N/A,Consumer
2018-06-14,META,165.43,168.28,161.45,164.51,7741584.0,302371818486441.7,46.02,Semiconductors
2015-02-09,AMD,105.85,107.67,102.96,105.43,11398009,85189066286250.47,33.37,Consumer
2021-07-08,GOOGL,115.43,117.15,114.65,115.78,5385285,,27.59,Technology
2041-03-13,AMD,,3103.11,3052.37,3073.3,,5371874395903029.0,50.21,Semiconductors
2035-01-27,AMD,1175.25,1202.69,1165.8,,8672907,3256295711589645.5,17.28,Consumer
2038-09-11,MSFT,21.48,22.24,21.21,21.65,463710,20775294943547.48,57.35,Semiconductors
02/09/2028,AAPL,399.72,412.23,395.64,400.27,1498693,742231259020133.6,,Technology
2024-07-28,TSLA,222.82,226.19,216.37,223.75,2975028,126304794859963.83,46.43,Semiconductors
2026-06-23,NFLX,431.42,439.29,411.83,424.49,4641121,805505316854689.9,28.47,Consumer
2038-11-19,TSLA,1328.68,912.91,1312.35,1341.66,5173207.0,3052683420142133.0,26.4,Technology
2031-05-04,AMD,703.32,709.49,689.8,697.08,9025435.0,149465724217197.2,48.94,Technology
2016-01-10,TSLA,87.08,87.19,84.81,86.38,17121313,44404008776245.75,56.05,Semiconductors
2040-02-07,MSFT,25.47,25.93,24.88,25.73,1311337,53693042653116.03,38.76,Consumer
2017-02-22,AMZN,86.52,87.71,85.6,86.76,3521207,32626132482451.38,11.08,Consumer
2018-01-16,INTC,407.12,407.67,395.0,400.67,1247100,859045336458401.1,50.54,Consumer
2025-02-15,TSLA,247.76,250.36,,246.19,5522433,,56.31,Technology
2037-07-11,META,191.77,196.48,189.29,189.9,523975,63951504052358.13,28.54,Consumer
2041-02-20,TSLA,1071.6,1076.36,1049.53,1066.18,2311533,1323042877908512.8,23.51,Consumer
09/16/2015,INTC,300.97,305.5,298.39,300.05,14999426,96426029246264.78,51.05,Semiconductors
2018-02-09,AAPL,80.71,82.08,78.17,80.04,1003660,178804870444174.3,36.6,Technology
2027-05-05,NVDA,,796.33,764.88,788.34,807316,2345724647138905.0,,Consumer
2035-11-24,GOOGL,4937.96,5078.49,4852.42,4866.29,6178621,4713073777936967.0,18.76,Consumer
2034-03-08,TSLA,3335.69,2891.09,2808.42,2815.06,5407449,4334448099802789.0,53.84,Consumer
2024-10-19,TSLA,212.72,217.19,205.78,211.48,2620310,602854642950228.9,29.49,Consumer
2026-10-20,GOOGL,1063.79,1070.37,1034.63,1067.6,1564942,636307929406453.9,34.47,Semiconductors
2025-12-15,AMD,366.48,374.03,362.83,367.79,648484,,37.43,Semiconductors
2022-03-05,NVDA,901.64,925.64,887.07,895.93,2498123,,16.57,Technology
2036-11-16,GOOGL,5900.77,5995.66,5842.74,5916.11,2332215,1.2527996616623694e+16,33.53,Consumer
2031-07-30,AMD,687.39,688.51,665.55,682.08,627283,1718085804158620.0,55.34,Consumer
2030-02-06,GOOGL,2603.39,2685.58,2557.85,2615.56,,2175140064280034.0,40.86,Technology
2021-06-27,NVDA,584.62,597.88,575.36,582.69,3580632,559247884128305.8,28.92,Semiconductors
2015-11-04,INTC,338.8,346.54,332.97,338.03,,820082350978983.2,47.56,Consumer
2017-04-12,AMZN,98.37,100.67,96.32,98.64,9946042,256018570995355.16,37.98,Semiconductors
2036-06-29,AAPL,118.54,121.49,116.12,118.04,806945,178369108053337.97,31.37,Consumer
2015-12-08,INTC,370.06,379.41,,369.53,9704161,155593134743604.78,27.56,Technology
2028-10-27,NFLX,318.1,325.64,317.58,320.99,10178134,883647334087059.8,23.41,Consumer
2018-03-09,GOOGL,151.61,153.09,149.85,152.05,6139295,98570789270052.95,24.98,Technology
2017-09-20,AMD,230.03,236.79,223.3,229.61,1107126,36797683731672.02,42.18,Consumer
2035-11-28,GOOGL,4849.7,,4772.61,4858.69,1117795,1.1955486842474346e+16,41.07,Semiconductors
2026-09-27,AAPL,438.08,449.01,427.93,442.78,,182557950103019.75,39.02,Technology
2020-03-20,AMD,290.04,296.43,284.31,286.26,2906826,504706542058218.9,59.31,Technology
2030-12-17,MSFT,89.09,91.38,,89.71,910525,161039716987986.2,59.52,Technology
2017-03-28,AAPL,131.1,132.4,128.8,131.12,3477791,183962824216996.03,17.87,Semiconductors
2026-01-29,MSFT,82.86,84.1,80.9,82.64,565127,245584667497201.1,59.35,Technology
2035-10-12,GOOGL,4450.89,4528.37,4406.45,4476.07,920437,2113486609843461.2,15.89,Technology
2039-06-04,MSFT,23.84,24.52,23.23,23.4,638611,43611998137267.64,34.37,Technology
2027-11-07,NFLX,294.57,300.93,289.43,298.74,3156561,744038833497951.9,49.8,Technology
2026-03-27,AAPL,319.38,327.14,316.45,319.4,5880508,558109355260937.44,41.41,Technology
2022-11-10,GOOGL,230.93,234.34,223.92,230.53,,81296329472564.52,34.64,Semiconductors
2017-05-12,NVDA,165.4,169.27,162.89,163.84,989027,78109904524106.45,31.85,Consumer
2015-02-13,,217.97,,216.58,220.27,4023240,185135235202218.28,15.91,Consumer
2039-12-06,MSFT,26.4,27.14,25.72,26.47,796589,60388974659811.68,16.67,Consumer
2027-09-17,META,139.88,141.97,138.48,140.94,1412638,239351465063848.0,51.54,Semiconductors
2017-09-13,NVDA,141.08,144.08,137.29,139.35,3187738,304612101767450.94,,Technology
2037-07-14,NFLX,1650.75,1657.35,1587.71,1630.9,2917626,1219947830504711.5,24.0,Semiconductors
2029-11-11,INTC,4592.84,4726.15,4540.57,4577.01,6446545,4798688264303310.0,41.93,Consumer
2015-08-07,NVDA,327.59,331.9,322.37,326.06,7515482,946735160964183.4,57.76,Technology
2023-02-18,AAPL,249.03,253.57,247.05,250.25,7434947,629896254257628.4,14.74,Technology
2041-04-15,NVDA,,4344.59,4155.03,4253.95,2936238,612356972735140.8,47.86,Technology
2036-09-12,NFLX,2789.41,2805.28,2727.22,2755.59,5889749,2984210820726452.5,45.3,Technology
2039-01-11,AMD,2972.55,3075.25,2915.53,2990.24,865031,6907865117931876.0,52.31,Technology
2036-12-03,MSFT,29.72,30.23,29.26,30.06,2613846,65504912472434.3,27.1,Consumer
2039-07-17,NFLX,4131.45,3772.78,4014.77,4178.84,5579247,,59.3,Technology
2039-10-14,NFLX,4181.53,4276.44,4025.2,4107.74,7901680,4049506576777417.0,39.83,Consumer
2031-12-08,MSFT,121.97,122.51,118.86,121.69,11623904,28226778732221.03,32.05,Consumer
2040-05-25,INTC,4199.12,4244.14,4183.31,4194.92,3818467,3978508140702712.0,27.82,Technology
2024-01-17,INTC,1167.27,1186.51,1122.63,1154.48,783413,3004254500196229.0,56.14,Consumer
2037-02-17,NFLX,2189.0,2215.34,2144.96,2192.42,20082628,2973319120579545.5,54.37,Semiconductors
2041-06-13,MSFT,27.28,28.09,26.59,27.58,884556,,43.07,Technology
2035-01-16,NVDA,3147.35,3194.54,3091.93,3158.05,,463802897454045.3,,Semiconductors
2026-07-17,META,129.76,132.7,126.38,129.97,1146668,151640193556413.72,21.52,Consumer
2016-04-06,NVDA,330.77,336.62,327.68,331.46,2568065,486092038620599.56,18.51,Technology
2032-08-11,NVDA,1255.72,1272.8,1221.3,,1088311,202215982804623.2,56.46,Semiconductors
2015-12-10,NFLX,146.68,147.32,144.63,146.9,79471382,173497178520071.75,26.14,Consumer
2026-12-15,NVDA,482.67,,478.37,482.84,27904493,28638308436857.66,22.16,Semiconductors
2015-06-06,NVDA,250.54,154.75,247.01,249.5,2507131,726255307685026.6,10.9,Technology
2021-06-06,META,153.04,155.63,149.86,154.56,24704969,34858325474446.0,15.85,Technology
2033-05-11,INTC,2510.71,2564.77,2466.13,2536.24,1872820,2784346590545696.0,21.36,Consumer
2032-04-28,GOOGL,4581.79,4674.83,4499.41,4609.04,3665119,2490644672643100.5,59.76,Consumer
2025-06-20,AMD,381.52,385.01,369.37,379.35,6781409,480660482593444.94,33.87,Semiconductors
2028-06-03,NFLX,402.21,411.92,397.77,404.08,568319,334269907264975.94,40.72,Technology
2025-06-15,NFLX,246.29,252.16,242.92,244.4,6882277,240027393336711.9,19.68,Technology
2019-04-18,AMZN,84.04,84.96,82.27,84.2,6716778,4749853995243.59,35.63,Semiconductors
2041-10-19,NVDA,3110.68,3185.82,3031.69,3139.14,2999641,5524750066578223.0,27.36,Technology
2031-08-24,AMZN,129.21,131.07,125.41,130.22,4098365,329781992720726.44,,Consumer
2037-12-22,AAPL,113.59,116.22,113.23,113.65,7129363,310788385189089.5,15.06,Semiconductors
2037-10-17,META,201.57,204.74,196.78,,1270642,349014864353457.25,45.37,Technology
2029-12-13,AMD,483.92,487.41,476.73,482.15,12808883,,22.99,Semiconductors
2017-09-01,AAPL,70.74,72.05,,70.4,10804277,63725865022394.11,53.35,Semiconductors
2019-11-19,AMZN,73.69,74.3,71.55,error,1006240,95518355822426.84,25.1,Consumer
2017-03-21,TSLA,87.87,91.15,87.76,88.62,8406228,162337298864305.9,45.04,Technology
2041-06-11,AMD ,2706.75,2728.02,2670.96,,-4799745,5256868747100925.0,N/A,Semiconductors
2017-05-07,AMZN,121.41,125.14,118.67,121.9,2857303,280990435337100.44,33.44,Consumer
2025-09-28,NFLX,352.07,,351.36,352.19,269106,109278636349462.28,19.15,Semiconductors
2015-03-08,INTC,378.37,386.34,373.42,382.05,14802119.0,134460409858996.19,41.42,Semiconductors
2035-02-01,NFLX,1748.28,1767.54,1707.54,1742.16,1085530,693792913989456.8,25.09,Technology
2017-10-19,GOOGL,149.57,,147.32,148.83,31235710,426477474233037.6,44.11,Consumer
2024-08-01,AMZN,64.77,66.12,62.89,64.54,5976099,137987913369277.53,10.96,Consumer
2032-02-11,INTC,,3195.62,3169.75,3191.82,1583217,7609827075070597.0,47.86,Technology
2027-02-23,INTC,2266.97,2277.39,2212.9,2261.52,1444596,2913794598493484.5,48.09,Technology
2022-03-22,MSFT,56.02,56.18,54.47,55.37,2374943,4742549373444.88,40.86,Consumer
2022-07-31,AMD,404.33,408.04,394.42,403.22,2378908,475923788670463.94,30.05,Semiconductors
2037-09-11,AMZN,44.89,45.79,44.21,44.93,3710853,95523703169982.42,45.4,Semiconductors
2031-05-22,META,163.58,164.37,163.27,163.8,13434971,102801568516944.06,33.7,Semiconductors
2025-05-09,TSLA,242.73,248.08,240.55,241.65,1119510,639436129091909.4,23.31,Semiconductors
2019-08-28,META,165.36,169.65,162.46,166.02,1371302,358349683562032.56,10.07,Semiconductors
01/04/2019,AMD,283.16,291.06,276.62,283.99,1752067,388732904842913.2,36.43,Semiconductors
2019-04-23,INTC,405.72,409.54,395.73,403.34,300247,445927785829689.3,57.87,Technology
2019-01-20,TSLA,97.35,98.38,94.46,98.09,654769,232305405741096.12,30.24,Semiconductors
2035-01-18,TSLA,2541.97,2621.83,2487.58,2546.46,1987291,83358929215880.81,,Consumer
2015-04-28,NVDA,334.9,346.33,332.95,error,1286958,378580442155638.44,21.45,Semiconductors
2023-06-08,TSLA,108.85,112.2,105.76,109.37,3185654,,58.58,Consumer
2028-07-21,TSLA,246.9,254.22,,247.32,4483081,655964520948720.4,46.96,Technology
2028-04-06,INTC,3630.21,3643.6,3554.59,3617.06,4658312,9794305072257620.0,42.56,Consumer
2020-10-21,AAPL,96.85,71.07,94.07,97.56,2881719,92983532863984.72,38.59,Technology
